horse_id,horse,sire,dam,damsire,sex,total_runs,wins,peak_official_rating,total_prize
2578006,Ballyare (GB),Hot Streak (IRE),Saddlers Bend (IRE),Refuse To Bend,G,3,0,75.0,0.0
2578012,Lequinto (IRE),Requinto (IRE),Moss Nation (GB),Moss Vale,G,2,0,82.0,9328.8
2588599,Bardo Contiguo (IRE),Lope De Vega (IRE),Jillnextdoor (IRE),Henrythenavigator,G,1,0,60.0,0.0
2604508,Alexander James (IRE),Camelot (GB),Plying (USA),Hard Spun,G,1,0,78.0,1533.75
2604524,Gobi Sunset (GB),Oasis Dream (GB),Dark Promise (GB),Shamardal,G,1,0,72.0,907.98
2615849,Bezzas Lad (IRE),Society Rock (IRE),Red Rosanna (GB),Bertolini,G,3,0,72.0,8600.400000000001
2615857,Ghathanfar (IRE),Invincible Spirit (IRE),Cuis Ghaire (IRE),Galileo,G,3,0,84.0,1836.0
2617647,Dragon Of Malta (IRE),Dragon Pulse (IRE),Shraayef (GB),Nayef,G,1,0,73.0,0.0
2617709,Port Noir (GB),Harbour Watch (IRE),Cocabana (GB),Captain Rio,M,1,0,54.0,769.42
2623781,Hurstwood (GB),Dark Angel (IRE),Haigh Hall (GB),Kyllachy,G,1,0,62.0,858.9
2630643,Ramiro (IRE),Born To Sea (IRE),Whispering Lady (IRE),Pivotal,G,2,0,65.0,4912.0
2630655,Strongbowe (FR),Siyouni (FR),Landing Site (FR),Peintre Celebre,G,2,0,73.0,1062.22
2641711,Galactic Glow (IRE),No Nay Never (USA),Shine Like A Star (GB),Fantastic Light,G,2,0,50.0,440.64
2642856,Tronador (IRE),Lope De Vega (IRE),Autumn Leaves (FR),Muhtathir,G,1,1,69.0,0.0
2645411,Overheer (GB),Heeraat (IRE),Ardbrae Tara (IRE),Galileo,G,1,1,72.0,0.0
2645417,Internationalangel (IRE),Dark Angel (IRE),Wrong Answer (GB),Verglas,M,1,0,100.0,0.0
2645511,Be Prepared (GB),Due Diligence (USA),Chicklade (GB),Firebreak,G,2,0,63.0,3045.44
2645565,Summer Sands (GB),Coach House (IRE),Koharu (GB),Ishiguru,G,1,0,75.0,0.0
2647124,Ropey Guest (GB),Cable Bay (IRE),Hadeeya (GB),Oratorio,G,1,0,95.0,0.0
2647133,Dutch Decoy (GB),Dutch Art (GB),The Terrier (GB),Foxhound,G,3,0,88.0,29004.0
2650222,Gweedore (GB),Epaulette (AUS),Ares Choix (GB),Choisir,G,3,0,94.0,21753.0
2654571,Magical Max (GB),Coach House (IRE),Vellena (GB),Lucky Story,G,1,1,71.0,5234.0
2657531,Get Shirty (IRE),Teofilo (IRE),Soccer Mom (GER),Monsun,G,2,0,105.0,0.0
2659933,Joshua R (IRE),Canford Cliffs (IRE),Khobaraa (GB),Invincible Spirit,G,1,0,51.0,0.0
2664932,Latin Five (IRE),Camacho (GB),Penolva (IRE),Galileo,G,1,0,53.0,858.9
2672180,Willing To Please (GB),Iffraaj (GB),Tebees Oasis (GB),Oasis Dream,M,1,0,50.0,1719.2
2672209,Rich Belief (GB),Make Believe (GB),Realt Eile (IRE),Dark Angel,G,1,0,78.0,0.0
2677075,Hurricane Ivor (IRE),Ivawood (IRE),Quickstep Queen (GB),Royal Applause,G,1,0,103.0,0.0
2677077,Le Bayou (FR),Dabirsim (FR),Kastiya (FR),Desert Style,G,2,0,46.0,0.0
2677090,Bear Claws (IRE),Mukhadram (GB),Shawhill (GB),Dr Fong,G,1,1,51.0,0.0
2678275,Aljari (GB),Quality Road (USA),Rhagori (GB),Exceed And Excel,G,1,1,75.0,3873.16
2685604,Bigz Belief (IRE),Make Believe (GB),Manaka (FR),Falco,G,1,0,56.0,0.0
2687060,Little Ted (GB),Cityscape (GB),Speedy Utmost Meg (GB),Medicean,G,1,0,54.0,858.9
2687070,Sir Rodneyredblood (GB),Roderic OConnor (IRE),Red Blooded Woman (USA),Red Ransom,G,1,0,69.0,0.0
2691569,Old News (GB),Dutch Art (GB),Queens Charter (GB),Oasis Dream,G,1,0,64.0,0.0
2695120,Vitralite (IRE),Moohaajim (IRE),Nellie Forbush (GB),Phoenix Reach,G,1,0,70.0,0.0
2695145,Above (FR),Anjaal (GB),Broken Applause (IRE),Acclamation,G,1,0,83.0,459.0
2695155,Carnival Zain (GB),Youmzain (IRE),Lady Fashion (GB),Oasis Dream,G,3,0,88.0,0.0
2697435,Good Earth (IRE),Acclamation (GB),Madhatten (IRE),Dream Ahead,G,3,0,80.0,14736.0
2697436,Hard Nut (IRE),Gutaifan (IRE),With A Twist (GB),Excellent Art,G,1,0,63.0,306.0
2697445,Subjectivist (GB),Teofilo (IRE),Reckoning (IRE),Danehill Dancer,H,1,0,117.0,64560.0
2698898,Maysong (GB),Mayson (GB),Aldeburgh Music (IRE),In The Wings,G,3,3,79.0,61848.0
2698905,Newyorkstateofmind (GB),Brazen Beau (AUS),Albany Rose (IRE),Noverre,G,1,0,70.0,0.0
2700213,Alibaba (GB),Lawman (FR),Fantasy In Blue (GB),Galileo,G,1,0,65.0,0.0
2701430,Cool Vixen (IRE),Dandy Man (IRE),Cool Tarifa (IRE),One Cool Cat,M,1,0,55.0,0.0
2701446,Bear Force One (GB),Swiss Spirit (GB),Shesha Bear (GB),Tobougg,G,1,0,96.0,0.0
2701456,Ventura Flame (IRE),Dandy Man (IRE),Kramer Drive (IRE),Medicean,M,2,0,73.0,1903.4
2704110,Asmund (IRE),Zebedee (GB),Suffer Her (IRE),Whipper,G,1,0,59.0,858.9
2704112,Positive (GB),Dutch Art (GB),Osipova (GB),Makfi,G,1,0,106.0,0.0
2708937,Singe Anglais (IRE),Footstepsinthesand (GB),Callanish (GB),Inchinor,G,1,0,52.0,0.0
2708948,Ecclesiastical (GB),Pastoral Pursuits (GB),Bazzana (GB),Zebedee,G,1,1,51.0,3663.8
2711660,Haliphon (GB),Showcasing (GB),Harem Lady (FR),Teofilo,G,1,0,87.0,0.0
2714417,Batchelor Boy (IRE),Footstepsinthesand (GB),Kathoe (IRE),Fayruz,G,2,0,67.0,3045.44
2719341,Duca Di Como (IRE),Clodovil (IRE),Quality Love (USA),Elusive Quality,G,1,0,105.0,0.0
2722930,Repertoire (GB),Bated Breath (GB),Binche (USA),Woodman,G,3,0,84.0,3624.0
2724425,Swiss Army Officer (IRE),Swiss Spirit (GB),Dyna Bowl (USA),Dynaformer,G,1,0,54.0,0.0
2724440,Hector Loza (GB),Kodiac (GB),Queen Sarra (GB),Shamardal,G,2,0,50.0,0.0
2729681,Hostelry (GB),Coach House (IRE),Queens Jubilee (GB),Cayman Kai,M,2,0,56.0,3757.68
2735375,Londonofficecallin (IRE),Alhebayeb (IRE),Elevator Action (IRE),Lord Shanakill,G,1,1,50.0,0.0
2739019,Lost In Time (GB),Dubawi (IRE),Reunite (IRE),Kingmambo,G,1,0,61.0,0.0
2740997,Al Suhail (GB),Dubawi (IRE),Shirocco Star (GB),Shirocco,G,1,0,118.0,13500.0
2741002,Emiyn (FR),Invincible Spirit (IRE),Edelmira (IRE),Peintre Celebre,G,1,0,88.0,0.0
2741030,Vormir (IRE),Elzaam (AUS),Gangster Squad (FR),Astronomer Royal,G,1,0,49.0,0.0
2743987,Tyson Fury (GB),Iffraaj (GB),Za Za Zoom (IRE),Le Vie Dei Colori,G,1,0,100.0,0.0
2744020,Genesius (IRE),Teofilo (IRE),Craic Agus Spraoi (IRE),Intense Focus,G,2,2,72.0,8374.4
2745276,Gypsy Whisper (GB),Helmet (AUS),Secret Insider (USA),Elusive Quality,M,2,0,56.0,514.08
2748657,Sams Call (GB),Finjaan (GB),Winners Call (GB),Indian Ridge,G,1,0,49.0,214.2
2750233,Berkshire Rocco (FR),Sir Percy (GB),Sunny Again (GB),Shirocco,G,2,0,99.0,0.0
2750235,Pyledriver (GB),Harbour Watch (IRE),La Pyle (FR),Le Havre,H,1,1,124.0,141775.0
2751668,Art Power (IRE),Dark Angel (IRE),Evening Time (IRE),Keltos,G,1,0,114.0,0.0
2751671,Pound Off You (GB),Haafhd (GB),Let It Be (GB),Entrepreneur,M,1,0,51.0,214.2
2751674,Lilkian (GB),Sepoy (AUS),Janie Runaway (IRE),Antonius Pius,G,2,0,70.0,0.0
2754418,Strategic Fortune (IRE),Power (GB),Jenniings (IRE),Jeremy,G,2,0,58.0,0.0
2754419,Everyhouronthehour (IRE),Dragon Pulse (IRE),Saranjo (IRE),Carrowkeel,G,1,0,59.0,0.0
2757686,Tritonic (GB),Sea The Moon (GER),Selenography (GB),Selkirk,G,2,0,100.0,24180.0
2757689,Its Good To Laugh (IRE),Tamayuz (GB),London Plane (IRE),Danehill Dancer,G,1,0,86.0,0.0
2760608,Glorious Rio (IRE),Gutaifan (IRE),Renaissance Rio (IRE),Captain Rio,G,1,0,65.0,981.6
2764462,Lucander (IRE),Footstepsinthesand (GB),Lady Sefton (GB),Oratorio,G,1,0,103.0,0.0
2768754,Layfayette (IRE),French Navy (GB),Scala Romana (IRE),Holy Roman Emperor,G,1,1,109.0,0.0
2774377,Many A Star (IRE),Starspangledbanner (AUS),Many Hearts (USA),Distorted Humor,G,3,0,86.0,0.0
2774391,Daheer (USA),Speightstown (USA),Elraazy (USA),Malibu Moon,G,3,0,75.0,1791.0
2780366,Sir Dotti (IRE),Dandy Man (IRE),Midas Haze (GB),Pivotal,G,2,0,46.0,0.0
2781492,Strawman (IRE),Starspangledbanner (AUS),Youve Got A Friend (IRE),Alhaarth,G,1,0,79.0,1450.8
2781505,Global Esteem (IRE),Kodiac (GB),Baltic Belle (IRE),Redback,G,2,0,79.0,2650.32
2781509,Throne Hall (GB),Kingman (GB),Appearance (GB),Galileo,G,2,0,94.0,0.0
2782554,Spirit Of Light (IRE),Dark Angel (IRE),Inspiriter (GB),Invincible Spirit,G,2,0,100.0,0.0
2782555,Arabescato (GB),Outstrip (GB),Cat Hunter (GB),One Cool Cat,G,3,0,69.0,2210.3999999999996
2783566,Spantik (GB),Canford Cliffs (IRE),Syrdarya (GB),Galileo,G,1,0,61.0,858.9
2783568,Top Attraction (GB),Fountain Of Youth (IRE),Symphonic Dancer (USA),Smart Strike,G,1,0,46.0,0.0
2783583,Jean Baptiste (IRE),Invincible Spirit (IRE),Pioneer Bride (USA),Gone West,G,3,0,79.0,8600.400000000001
2787196,Strong Johnson (IRE),Le Cadre Noir (IRE),Isabella Rose (IRE),City On A Hill,G,1,0,81.0,0.0
2787206,Single (IRE),Nathaniel (IRE),Solita (USA),Thunder Gulch,M,1,0,80.0,921.0
2789658,Cheese And Wine (GB),Nathaniel (IRE),Meet Me Halfway (GB),Exceed And Excel,M,1,0,43.0,0.0
2791132,Pisanello (IRE),Ravens Pass (USA),Painting (IRE),Peintre Celebre,G,3,0,87.0,0.0
2800216,Bronze River (GB),Archipenko (USA),Avon Lady (GB),Avonbridge,G,1,0,51.0,0.0
2800218,Amaysmont (GB),Mayson (GB),Montjen (IRE),Montjeu,G,1,0,72.0,0.0
2801625,Cassy O (IRE),Camacho (GB),Hawaajib (FR),Elusive City,G,3,0,66.0,4126.08
2801626,Dandys Angel (IRE),Dandy Man (IRE),Party Pipit (IRE),Desert Party,M,2,0,53.0,1877.32
2805030,Motarajel (GB),Camacho (GB),Vereri Senes (GB),Nayef,G,2,0,57.0,939.42
2806541,Ventura Express (GB),Mayson (GB),Mail Express (IRE),Cape Cross,G,3,0,85.0,270.0
2811632,Quercus (IRE),Nayef (USA),Dufoof (IRE),Shamardal,G,1,0,55.0,0.0
2815638,East End Girl (GB),Youmzain (IRE),Bermondsey Girl (GB),Bertolini,M,1,1,70.0,3873.16
2816488,Live Your Dream (IRE),Iffraaj (GB),Dream Book (GB),Sea The Stars,G,1,0,102.0,12090.0
2817919,Ivy Avenue (IRE),Ivawood (IRE),Dance Avenue (IRE),Sadlers Wells,M,3,0,62.0,5157.6
2817931,Minhaaj (IRE),Invincible Spirit (IRE),Sharqeyih (GB),Shamardal,M,2,0,48.0,3045.44
2819066,Lezardrieux (GB),Due Diligence (USA),Mselle (IRE),Elnadim,G,1,0,67.0,0.0
2819113,Moosmee (IRE),Society Rock (IRE),Tara Too (IRE),Danetime,G,2,0,48.0,0.0
2820351,Is That Love (IRE),Es Que Love (IRE),Winnifred (GB),Green Desert,G,1,0,72.0,0.0
2828194,Juan Les Pins (GB),Invincible Spirit (IRE),Miss Cap Ferrat (GB),Darshaan,G,1,0,96.0,21157.5
2829583,Kondratiev Wave (IRE),Dragon Pulse (IRE),Right Reason (IRE),Manduro,G,2,0,58.0,1521.48
2829588,Miss Cunning (IRE),Sir Prancealot (IRE),Low Cunning (IRE),Dubawi,M,1,0,49.0,0.0
2835630,Princess T (GB),Aussie Rules (USA),Fairy Slipper (GB),Singspiel,M,3,0,51.0,2282.2200000000003
2838228,Grey Fox (IRE),Gutaifan (IRE),Boucheron (GB),Galileo,G,2,0,76.0,660.96
2838247,Shona Mea (IRE),Dragon Pulse (IRE),Weekend Getaway (IRE),Acclamation,M,1,0,64.0,0.0
2838251,Astro King (IRE),Kingman (GB),Astroglia (USA),Montjeu,G,1,0,99.0,0.0
2843221,On The Right Track (GB),Mukhadram (GB),Jessica Ennis (USA),English Channel,G,3,3,64.0,9735.24
2844562,Celtic Crown (IRE),Hallowed Crown (AUS),Kosika (USA),Hard Spun,M,1,0,85.0,0.0
2844567,Slieve Bearnagh (IRE),Zoffany (IRE),Angels Story (IRE),Galileo,G,1,0,52.0,0.0
2844620,Kinross (GB),Kingman (GB),Ceilidh House (GB),Selkirk,G,1,0,119.0,0.0
2846946,Diamond Cottage (GB),Cappella Sansevero (GB),Avrilo (GB),Piccolo,M,2,2,61.0,6490.16
2852528,Coltor (IRE),Free Eagle (IRE),Reclamation (IRE),Red Ransom,G,1,0,85.0,0.0
2854835,First View (IRE),Exceed And Excel (AUS),Love Charm (GB),Singspiel,G,3,0,93.0,0.0
2859502,Back From Dubai (IRE),Exceed And Excel (AUS),Emirates Rewards (GB),Dubawi,G,2,2,56.0,8008.0
2860783,Quickthorn (GB),Nathaniel (IRE),Daffydowndilly (GB),Oasis Dream,G,3,3,112.0,119091.0
2868174,Big Call (USA),Animal Kingdom (USA),Prettypriceygirl (USA),Scat Daddy,G,1,0,110.0,0.0
2871729,Raasel (GB),Showcasing (GB),Dubai Affair (GB),Dubawi,G,2,0,103.0,0.0
2879937,Kodiac Prince (IRE),Kodiac (GB),Sundown (GB),Polish Precedent,G,1,1,62.0,0.0
2879994,Magical Morning (GB),Muhaarar (GB),The Lark (GB),Pivotal,G,3,0,96.0,1812.0
2883393,Beat The Heat (GB),Hot Streak (IRE),Touriga (GB),Cape Cross,G,2,0,64.0,3045.44
2885152,Shake A Leg (IRE),Excelebration (IRE),Sos Brillante (CHI),Dance Brightly,G,3,0,76.0,0.0
2886419,Cemhaan (GB),Muhaarar (GB),Shalwa (GB),Galileo,G,2,0,104.0,24180.0
2886437,Bollin Margaret (GB),Fountain Of Youth (IRE),Bollin Greta (GB),Mtoto,M,3,0,71.0,1147.5
2891757,Grand Canal (IRE),Australia (GB),Loreto (IRE),Holy Roman Emperor,G,3,0,75.0,2149.2
2894308,Habanero Star (GB),Mayson (GB),Highly Spiced (GB),Cadeaux Genereux,M,1,0,57.0,0.0
2894401,Martins Brig (IRE),Equiano (FR),Weeza (IRE),Sakhee,G,1,0,60.0,0.0
2901179,Arnhem (IRE),Dandy Man (IRE),My Causeway Dream (IRE),Giants Causeway,G,1,0,74.0,0.0
2914643,Dont Tell Claire (GB),Gutaifan (IRE),Avenbury (GB),Mount Nelson,M,1,0,88.0,24170.0
2924502,Biggles (GB),Zoffany (IRE),At A Clip (GB),Green Desert,G,1,0,100.0,0.0
2929509,Enniskerry (IRE),Jeremy (USA),Princess Gaia (IRE),Kings Theatre,G,1,1,,0.0
2941360,Socially Shady (GB),Zoffany (IRE),Executrix (GB),Oasis Dream,G,1,0,67.0,592.51
2949593,Captain St Lucifer (GB),Casamento (IRE),Delaware Dancer (IRE),Danehill Dancer,G,2,0,50.0,0.0
2951761,Barrister Blaster (GB),Toronado (IRE),Dansante (GB),Champs Elysees,G,2,0,46.0,0.0
2951775,Home And Dry (IRE),Sea The Stars (IRE),Pale Mimosa (IRE),Singspiel,G,1,0,64.0,2370.04
2951791,Nagano (GB),Fastnet Rock (AUS),Nazym (IRE),Galileo,G,1,0,100.0,0.0
2951801,Royal Champion (IRE),Shamardal (USA),Emirates Queen (GB),Street Cry,G,2,2,111.0,124762.0
2951830,Aqwaam (GB),Sea The Stars (IRE),Aghaany (GB),Dubawi,G,1,0,75.0,3070.0
2951839,Bolshoi Ballet (IRE),Galileo (IRE),Alta Anna (FR),Anabaa,H,2,0,110.0,47300.0
2951913,Fleurman (IRE),Mastercraftsman (IRE),Fleur De Nuit (IRE),Montjeu,G,2,0,99.0,0.0
2951940,Prydwen (IRE),Camelot (GB),Honey Hunter (IRE),Shamardal,G,1,0,95.0,10140.0
2962942,Run For Oscar (IRE),Oscar (IRE),Run For Sol (FR),Solon,G,1,0,101.0,12680.0
2968242,Purple Mountain (IRE),Beat Hollow (GB),Bluemountainbeach (IRE),Diamond Green,M,1,0,,0.0
2996576,Jojo Rabbit (GB),Due Diligence (USA),Berkshire Honey (GB),Sakhees Secret,G,1,0,73.0,0.0
2996581,Perotto (GB),New Bay (GB),Tschierschen (IRE),Acclamation,G,1,0,96.0,0.0
2996679,Enchanted Night (GB),Night Of Thunder (IRE),Khaseeb (GB),Dutch Art,M,2,0,47.0,379.44
2996695,Thefastnthecurious (GB),Fast Company (IRE),Dame Plume (IRE),Amadeus Wolf,M,1,0,68.0,295.29
2996822,May Night (GB),Mayson (GB),Dream Melody (GB),Selkirk,G,1,0,86.0,0.0
2996830,Prince Ali (GB),Twilight Son (GB),Desert Liaison (GB),Dansili,G,2,0,58.0,1521.48
2996831,Raadobarg (IRE),Night Of Thunder (IRE),Queen Bodicea (IRE),Revoque,G,2,0,109.0,0.0
2996833,Solent Gateway (IRE),Awtaad (IRE),Aoife Alainn (IRE),Dr Fong,G,2,0,95.0,0.0
2996837,Twilight Calls (GB),Twilight Son (GB),Zawiyah (GB),Invincible Spirit,G,2,0,107.0,67268.0
2996959,Happy Romance (IRE),Dandy Man (IRE),Rugged Up (IRE),Marju,M,2,0,104.0,0.0
2997054,Le Reveur (IRE),Dream Ahead (USA),Dont Be (GB),Cape Cross,G,1,0,65.0,2456.0
3004020,Wise Eagle (IRE),Free Eagle (IRE),Best Be Careful (IRE),Exceed And Excel,G,1,0,107.0,0.0
3006397,Wellington (AUS),All Too Hard (AUS),Mihiri (AUS),More Than Ready,G,1,0,118.0,0.0
3010331,Key Look (IRE),Dawn Approach (IRE),Fashion Line (IRE),Cape Cross,M,1,0,56.0,0.0
3015435,Vitesse Du Son (GB),Fast Company (IRE),Sister Guru (GB),Ishiguru,G,2,0,53.0,1521.48
3015472,Ajero (IRE),Red Jazz (USA),Eoz (IRE),Sadlers Wells,G,1,0,96.0,6040.0
3030298,Glory And Honour (IRE),Elusive Pimpernel (USA),On Khee (GB),Sakhee,G,2,0,64.0,452.88
3039452,Toussarok (GB),Iffraaj (GB),Frangipanni (IRE),Dansili,G,3,0,79.0,133.2
3048690,Baradar (IRE),Muhaarar (GB),Go Lovely Rose (IRE),Pivotal,G,1,0,97.0,0.0
3048693,Chindit (IRE),Wootton Bassett (GB),Always A Dream (GB),Oasis Dream,H,2,0,115.0,20250.0
3048709,Master Of Combat (IRE),Invincible Spirit (IRE),Sharja Queen (GB),Pivotal,G,1,0,75.0,382.5
3048755,Surprise Picture (IRE),Kodiac (GB),Lovely Surprise (IRE),Shamardal,G,1,1,67.0,3663.8
3048801,Dingle (IRE),Footstepsinthesand (GB),Beal Ban (IRE),Daggers Drawn,G,1,0,84.0,951.0
3048808,Sir Titus (IRE),Dandy Man (IRE),Moss Top (IRE),Moss Vale,G,1,1,83.0,5574.2
3048865,Cairn Gorm (GB),Bated Breath (GB),In Your Time (GB),Dalakhani,G,2,0,81.0,2333.12
3048878,Saratoga Gold (GB),Mayson (GB),Lady Sylvia (GB),Haafhd,G,3,0,89.0,0.0
3048897,Golden Melody (IRE),Belardo (IRE),Chanter (GB),Lomitas,M,1,0,71.0,0.0
3048945,Her Way (GB),Charming Thought (GB),On Her Way (GB),Medicean,M,1,0,52.0,0.0
3056502,Bring On The Night (GB),Gleneagles (IRE),Brasileira (GB),Dubai Destination,G,2,0,97.0,0.0
3057695,Sadiqaa (IRE),Estidhkaar (IRE),Tatiana Romanova (USA),Mr Greeley,G,1,0,47.0,0.0
3057700,Amor De Mi Vida (FR),Dabirsim (FR),Troiecat (FR),One Cool Cat,M,1,0,71.0,2456.0
3057752,Four Adaay (GB),Adaay (IRE),Sonko (IRE),Red Clubs,M,1,1,72.0,5234.0
3070456,Further Measure (USA),English Channel (USA),Price Tag (GB),Dansili,G,2,2,67.0,7746.32
3075256,The Blue Panther (IRE),Buratino (IRE),Banksia (GB),Marju,G,1,0,69.0,0.0
3075264,Sin E Shekells (GB),Bated Breath (GB),Meddling (GB),Halling,G,1,0,43.0,0.0
3075266,Chimeric (IRE),Make Believe (GB),Malea (IRE),Oratorio,G,1,1,51.0,0.0
3087198,Mooneista (IRE),Dandy Man (IRE),Moon Unit (IRE),Intikhab,M,2,0,,0.0
3087217,Blackpoint (IRE),Kodiac (GB),Fresh Mint (IRE),Sadlers Wells,G,1,0,66.0,0.0
3092664,Sound Reason (GB),Hot Streak (IRE),Brown Eyed Honey (GB),Elusive City,G,1,0,73.0,2615.64
3092675,Mighty Gurkha (IRE),Sepoy (AUS),Royal Debt (GB),Royal Applause,G,3,3,67.0,12561.599999999999
3092677,Hot Scoop (GB),Hot Streak (IRE),News Desk (GB),Cape Cross,G,1,0,53.0,429.8
3092685,Iris Dancer (GB),Kodiac (GB),Rainbows Arch (IRE),Dubawi,M,1,1,64.0,4187.2
3092699,Cuban Breeze (GB),Bated Breath (GB),Madam Mojito (USA),Smart Strike,M,3,0,83.0,4305.6
3092700,Hickory (IRE),Free Eagle (IRE),Badr Al Badoor (IRE),Acclamation,G,1,0,86.0,3802.5
3092712,Blazing Son (GB),Mayson (GB),Emblaze (GB),Showcasing,G,2,0,71.0,1228.0
3092713,Bobby On The Beat (IRE),Bobbys Kitten (USA),Late Night Movie (IRE),Holy Roman Emperor,G,3,0,67.0,1289.4
3092733,Lisdarragh (USA),Hit It A Bomb (USA),Thewholeshebang (USA),In Summation,G,2,0,53.0,3045.44
3092757,Western Beat (IRE),Mehmas (IRE),Western Sky (GB),Barathea,M,1,0,62.0,1104.3
3092777,Ghost Rider (IRE),Dark Angel (IRE),Priceless Jewel (GB),Selkirk,G,1,0,64.0,1522.72
3095504,Blazing Hot (GB),Hot Streak (IRE),A Great Beauty (GB),Acclamation,G,2,0,68.0,0.0
3095680,Bonne Vitesse (IRE),Fast Company (IRE),Mirabile Dictu (IRE),Kings Best,M,1,0,60.0,907.98
3095683,Strike Red (IRE),Dark Angel (IRE),Capulet Monteque (IRE),Camacho,G,1,0,94.0,6042.5
3095722,Fresh (GB),Bated Breath (GB),Kendal Mint (GB),Kyllachy,G,1,0,101.0,5285.0
3095752,Semser (GB),Siyouni (FR),Serres (IRE),Daylami,G,1,0,71.0,454.36
3095771,Bowland Park (GB),New Bay (GB),Distinctive (GB),Tobougg,G,1,0,77.0,3070.0
3095829,Eilean Dubh (IRE),Vadamos (FR),Kenwana (FR),Kendargent,H,3,0,90.0,14508.0
3096107,First Folio (GB),Dark Angel (IRE),Lilian Baylis (IRE),Shamardal,G,1,0,99.0,0.0
3096122,Cliffcake (IRE),Canford Cliffs (IRE),Cake (IRE),Acclamation,H,2,0,76.0,4912.0
3096141,Sacred (GB),Exceed And Excel (AUS),Sacre Caroline (USA),Blame,M,1,0,113.0,215000.0
3096145,Saint Lawrence (IRE),Al Kazeem (GB),Affluent (GB),Oasis Dream,G,1,1,100.0,90195.0
3096146,Existent (GB),Kingman (GB),Entity (GB),Shamardal,G,2,0,103.0,0.0
3096147,Snash (IRE),Markaz (IRE),Wardat Dubai (GB),Mawatheeq,G,3,0,81.0,5436.0
3096273,Nodsasgoodasawink (GB),Sixties Icon (GB),Winkaway (GB),Winker Watson,M,1,0,45.0,0.0
3096569,Roberto Escobarr (IRE),Galileo (IRE),Bewitched (IRE),Dansili,G,3,0,107.0,11256.0
3096585,Macho Pride (IRE),Camacho (GB),Proud Maria (IRE),Medicean,G,1,0,55.0,0.0
3096613,Siam Fox (IRE),Prince Of Lir (IRE),Folegandros Island (FR),Red Rocks,G,3,0,85.0,0.0
3096683,Myboymax (FR),Myboycharlie (IRE),Plebeya (IRE),Dubawi,G,1,0,67.0,244.8
3096879,Dream Composer (FR),Dream Ahead (USA),High Spice (USA),Songandaprayer,G,1,0,97.0,0.0
3096880,Darkness (FR),Siyouni (FR),Kerila (FR),Makfi,G,3,0,88.0,0.0
3096915,Benavente (GB),Twilight Son (GB),Galapagar (USA),Miswaki,G,1,0,75.0,0.0
3096954,Dalvey (GB),Dansili (GB),Lilyfire (USA),First Defence,G,1,0,75.0,0.0
3096970,Flip Mode (GB),Lethal Force (IRE),Canukeepasecret (GB),Mind Games,G,2,0,68.0,0.0
3096972,Mondammej (GB),Lope De Vega (IRE),Lamps Of Heaven (IRE),Invincible Spirit,G,2,0,96.0,15210.0
3096980,Desert Quest (IRE),Footstepsinthesand (GB),Waha (IRE),Oasis Dream,G,1,0,59.0,1719.2
3097222,Tammany Hall (IRE),No Nay Never (USA),Anna David (GB),Sleeping Indian,G,2,0,48.0,798.2
3097225,I Know I Can (GB),Roderic OConnor (IRE),Salsa Brava (IRE),Almutawakel I,G,1,0,56.0,0.0
3097267,Little Gem (GB),Bobbys Kitten (USA),Harlequin Twist (GB),Acclamation,M,2,0,46.0,0.0
3097495,Mostallim (GB),Bated Breath (GB),Lifting Me Higher (IRE),Sea The Stars,G,3,0,61.0,2944.8
3097508,Crown Princess (IRE),Mehmas (IRE),Al Hanyora (GB),Teofilo,M,2,0,72.0,4248.88
3097705,Temple Bruer (GB),Showcasing (GB),Kendal Mint (GB),Kyllachy,G,1,1,82.0,7851.0
3097718,Dark Company (IRE),Fast Company (IRE),Roseraie (IRE),Lawman,G,2,0,54.0,3757.68
3097921,Burning Cash (IRE),Strath Burn (GB),Passified Lady (USA),Speightstown,G,2,0,89.0,0.0
3097930,Rolfe Rembrandt (GB),Dutch Art (GB),Rebecca Rolfe (GB),Pivotal,G,2,0,87.0,0.0
3097937,Far From A Ruby (GB),Farhh (GB),Pretty Miss (GB),Averti,M,1,0,51.0,0.0
3097957,Blue Hero (CAN),Air Force Blue (USA),Pomarine (USA),Aptitude,G,3,0,58.0,4568.16
3098073,Anisoptera (IRE),Casamento (IRE),Dragonera (GB),Doyen,M,2,0,67.0,379.44
3098240,No Patience (IRE),Epaulette (AUS),Saint Lucia (IRE),Whipper,G,1,0,62.0,0.0
3098246,Virtual Hug (IRE),Buratino (IRE),Cotton Camera (IRE),Lilbourne Lad,G,1,0,50.0,0.0
3098259,Enquire Within (IRE),Excelebration (IRE),Malyana (GB),Mtoto,M,1,0,49.0,0.0
3098265,Theriverrunsdeep (IRE),Camacho (GB),Dough On The Go (USA),Bernardini,M,1,0,53.0,0.0
3098355,Lone Eagle (IRE),Galileo (IRE),Modernstone (GB),Duke Of Marmalade,H,1,0,109.0,0.0
3098663,Palifico (GB),Siyouni (FR),Montalcino (IRE),Big Bad Bob,M,2,0,57.0,0.0
3098686,Yibir (GB),Dubawi (IRE),Rumh (GER),Monsun,G,1,0,117.0,8100.0
3098695,Cruyff Turn (GB),Dutch Art (GB),Provenance (GB),Galileo,G,1,1,91.0,8100.0
3098702,Distinction (IRE),Kodiac (GB),Tajbell (IRE),New Approach,G,2,0,50.0,761.36
